experiment_id	hypothesis_id	candidate	budget	status	accuracy	mean_query_ops	p95_latency_us	state_bytes	knowledge_compute_slope	depth_compute_slope	integrity_ok	plan_sha256	result_path	created_at
EXP-20260830-0016	HYP-0008	latent_majority_guess	screen	complete	0.5	1.0	0.2138888888888889	2880.0	0.0	0.0	True	38a821487f420b458e6796834893273b7c699d28ea0726c4293ca6335afe0ede	research/results/EXP-20260830-0016.json	2026-08-30T03:26:29Z
EXP-20260830-0016	HYP-0008	latent_parity_shortcut	screen	complete	0.3333333333333333	5.0	0.6861111111111111	2880.0	0.0	0.0	True	38a821487f420b458e6796834893273b7c699d28ea0726c4293ca6335afe0ede	research/results/EXP-20260830-0016.json	2026-08-30T03:26:29Z
EXP-20260830-0016	HYP-0008	raw_episode_predictor	screen	complete	0.5277777777777778	623408.0	15428.852777777776	13531648.0	1.1822227525647497	0.0	True	38a821487f420b458e6796834893273b7c699d28ea0726c4293ca6335afe0ede	research/results/EXP-20260830-0016.json	2026-08-30T03:26:29Z
EXP-20260830-0016	HYP-0008	latent_factorized_mixed	screen	complete	1.0	149.11111111111111	12.719444444444443	17932312.0	0.6160905103176991	0.08077197284583436	True	38a821487f420b458e6796834893273b7c699d28ea0726c4293ca6335afe0ede	research/results/EXP-20260830-0016.json	2026-08-30T03:26:29Z
EXP-20260830-0016	HYP-0008	oracle_representation_mixed	screen	complete	1.0	149.11111111111111	12.177777777777777	17941560.0	0.6160905103176991	0.08077197284583436	True	38a821487f420b458e6796834893273b7c699d28ea0726c4293ca6335afe0ede	research/results/EXP-20260830-0016.json	2026-08-30T03:26:29Z
EXP-20260830-0016	HYP-0008	oracle_latent_mixed	screen	complete	1.0	149.11111111111111	12.619444444444445	17504.0	0.6160905103176991	0.08077197284583436	True	38a821487f420b458e6796834893273b7c699d28ea0726c4293ca6335afe0ede	research/results/EXP-20260830-0016.json	2026-08-30T03:26:29Z
EXP-20260830-0017	HYP-0007	random_attractor_guess	quick	complete	0.0	30.0	7.366666666666667	2832.0	0.0	0.0	True	64530893562c973187fc71848043649edef0833bbd3067f113377e523a8b62b9	research/results/EXP-20260830-0017.json	2026-08-30T03:41:45Z
EXP-20260830-0017	HYP-0007	bit_majority_attractor	quick	complete	0.0	30.0	0.7166666666666667	10408.0	0.0	0.0	True	64530893562c973187fc71848043649edef0833bbd3067f113377e523a8b62b9	research/results/EXP-20260830-0017.json	2026-08-30T03:41:45Z
EXP-20260830-0017	HYP-0007	nearest_stored_attractor	quick	complete	0.0	1200.0	23.266666666666666	10288.0	1.0	0.0	True	64530893562c973187fc71848043649edef0833bbd3067f113377e523a8b62b9	research/results/EXP-20260830-0017.json	2026-08-30T03:41:45Z
EXP-20260830-0017	HYP-0007	classical_hopfield_attractor	quick	complete	1.0	1860.0	39.53333333333333	19016.0	0.0	0.0	True	64530893562c973187fc71848043649edef0833bbd3067f113377e523a8b62b9	research/results/EXP-20260830-0017.json	2026-08-30T03:41:45Z
EXP-20260830-0017	HYP-0007	sequential_energy_repair	quick	complete	1.0	8212.0	155.95000000000002	14016.0	0.0	0.9845806543480387	True	64530893562c973187fc71848043649edef0833bbd3067f113377e523a8b62b9	research/results/EXP-20260830-0017.json	2026-08-30T03:41:45Z
EXP-20260830-0017	HYP-0007	learned_parallel_energy	quick	complete	1.0	174.0	8.15	14016.0	0.0	0.0	True	64530893562c973187fc71848043649edef0833bbd3067f113377e523a8b62b9	research/results/EXP-20260830-0017.json	2026-08-30T03:41:45Z
EXP-20260830-0017	HYP-0007	oracle_relational_energy	quick	complete	1.0	174.0	8.033333333333333	2504.0	0.0	0.0	True	64530893562c973187fc71848043649edef0833bbd3067f113377e523a8b62b9	research/results/EXP-20260830-0017.json	2026-08-30T03:41:45Z
EXP-20260830-0018	HYP-0007	random_attractor_guess	screen	complete	0.0	36.0	6.688888888888889	2832.0	5.130970682671933e-32	0.0	True	6ee68b7479bd076090ea10eca925dac008e6692e40bb23c9ba244281e82ec8e8	research/results/EXP-20260830-0018.json	2026-08-30T03:59:49Z
EXP-20260830-0018	HYP-0007	bit_majority_attractor	screen	complete	0.0	36.0	0.25277777777777777	44264.0	5.130970682671933e-32	0.0	True	6ee68b7479bd076090ea10eca925dac008e6692e40bb23c9ba244281e82ec8e8	research/results/EXP-20260830-0018.json	2026-08-30T03:59:49Z
EXP-20260830-0018	HYP-0007	nearest_stored_attractor	screen	complete	0.0	4032.0	67.21666666666667	43968.0	0.9999999999999999	0.0	True	6ee68b7479bd076090ea10eca925dac008e6692e40bb23c9ba244281e82ec8e8	research/results/EXP-20260830-0018.json	2026-08-30T03:59:49Z
EXP-20260830-0018	HYP-0007	classical_hopfield_attractor	screen	complete	0.22453703703703706	2664.0	52.825	62120.0	-1.0261941365343867e-31	0.0	True	6ee68b7479bd076090ea10eca925dac008e6692e40bb23c9ba244281e82ec8e8	research/results/EXP-20260830-0018.json	2026-08-30T03:59:49Z
EXP-20260830-0018	HYP-0007	learned_parallel_energy	screen	complete	0.1851851851851852	244.0	8.016666666666667	48480.0	0.0	0.0	True	6ee68b7479bd076090ea10eca925dac008e6692e40bb23c9ba244281e82ec8e8	research/results/EXP-20260830-0018.json	2026-08-30T03:59:49Z
EXP-20260830-0018	HYP-0007	incremental_sequential_energy	screen	complete	1.0	185.5	5.680555555555555	50280.0	0.0	0.033936732781015916	True	6ee68b7479bd076090ea10eca925dac008e6692e40bb23c9ba244281e82ec8e8	research/results/EXP-20260830-0018.json	2026-08-30T03:59:49Z
EXP-20260830-0018	HYP-0007	robust_parallel_energy	screen	complete	1.0	212.0	6.436111111111111	50280.0	0.0	0.0	True	6ee68b7479bd076090ea10eca925dac008e6692e40bb23c9ba244281e82ec8e8	research/results/EXP-20260830-0018.json	2026-08-30T03:59:49Z
EXP-20260830-0018	HYP-0007	oracle_relational_energy	screen	complete	1.0	212.0	6.927777777777778	3352.0	0.0	0.0	True	6ee68b7479bd076090ea10eca925dac008e6692e40bb23c9ba244281e82ec8e8	research/results/EXP-20260830-0018.json	2026-08-30T03:59:49Z
EXP-20260830-0019	HYP-0003	random_reaction_guess	quick	complete	0.0	40.0	7.766666666666667	2920.0	0.9999999999999997	0.0	True	5fab4df9a2d36edc8aa41378bcd1addc7c0f779dac5ee83e633a7d38894b0bdd	research/results/EXP-20260830-0019.json	2026-08-30T04:15:51Z
EXP-20260830-0019	HYP-0003	reaction_trajectory_memorizer	quick	complete	0.0	60.0	1.1500000000000001	25184.0	0.9999999999999997	0.0	True	5fab4df9a2d36edc8aa41378bcd1addc7c0f779dac5ee83e633a7d38894b0bdd	research/results/EXP-20260830-0019.json	2026-08-30T04:15:51Z
EXP-20260830-0019	HYP-0003	learned_reaction_sweep	quick	complete	1.0	106.33333333333333	6.3999999999999995	2464.0	0.6350445816838721	1.0	True	5fab4df9a2d36edc8aa41378bcd1addc7c0f779dac5ee83e633a7d38894b0bdd	research/results/EXP-20260830-0019.json	2026-08-30T04:15:51Z
EXP-20260830-0019	HYP-0003	learned_reaction_recurrent	quick	complete	1.0	133.3125	7.0	2464.0	0.08057157203672238	0.733667264637378	True	5fab4df9a2d36edc8aa41378bcd1addc7c0f779dac5ee83e633a7d38894b0bdd	research/results/EXP-20260830-0019.json	2026-08-30T04:15:51Z
EXP-20260830-0019	HYP-0003	rete_reaction_engine	quick	complete	1.0	53.0	5.3	2464.0	0.332407904205185	0.5104642066089486	True	5fab4df9a2d36edc8aa41378bcd1addc7c0f779dac5ee83e633a7d38894b0bdd	research/results/EXP-20260830-0019.json	2026-08-30T04:15:51Z
EXP-20260830-0019	HYP-0003	learned_semantic_reactor	quick	complete	1.0	53.0	5.533333333333334	2464.0	0.332407904205185	0.5104642066089486	True	5fab4df9a2d36edc8aa41378bcd1addc7c0f779dac5ee83e633a7d38894b0bdd	research/results/EXP-20260830-0019.json	2026-08-30T04:15:51Z
EXP-20260830-0019	HYP-0003	oracle_reaction_engine	quick	complete	1.0	53.0	5.516666666666667	2464.0	0.332407904205185	0.5104642066089486	True	5fab4df9a2d36edc8aa41378bcd1addc7c0f779dac5ee83e633a7d38894b0bdd	research/results/EXP-20260830-0019.json	2026-08-30T04:15:51Z
EXP-20260830-0020	HYP-0008	random_latent_independent	quick	complete	0.4583333333333333	1.0	1.3333333333333333	64.0	0.0	0.0	True	a0c5d2cb83b8a2c435d5ebd0a4dd99487f33983b68318c2c74a2d8db4cfe7603	research/results/EXP-20260830-0020.json	2026-08-30T04:34:20Z
EXP-20260830-0020	HYP-0008	latent_majority_guess	quick	complete	0.5	1.0	0.3833333333333333	64.0	0.0	0.0	True	a0c5d2cb83b8a2c435d5ebd0a4dd99487f33983b68318c2c74a2d8db4cfe7603	research/results/EXP-20260830-0020.json	2026-08-30T04:34:20Z
EXP-20260830-0020	HYP-0008	dense_random_feature_causal	quick	complete	0.5625	23345.0	32.36666666666667	121664.0	0.39043624483167005	0.0	True	a0c5d2cb83b8a2c435d5ebd0a4dd99487f33983b68318c2c74a2d8db4cfe7603	research/results/EXP-20260830-0020.json	2026-08-30T04:34:20Z
EXP-20260830-0020	HYP-0008	noisy_factorized_dense	quick	complete	0.041666666666666664	58.854166666666664	20.01666666666667	1072.0	0.7275411090871232	-0.02155354536221684	True	a0c5d2cb83b8a2c435d5ebd0a4dd99487f33983b68318c2c74a2d8db4cfe7603	research/results/EXP-20260830-0020.json	2026-08-30T04:34:20Z
EXP-20260830-0020	HYP-0008	noisy_factorized_local	quick	complete	0.041666666666666664	54.791666666666664	8.4	1072.0	0.7009952145591701	0.0023637416839594485	True	a0c5d2cb83b8a2c435d5ebd0a4dd99487f33983b68318c2c74a2d8db4cfe7603	research/results/EXP-20260830-0020.json	2026-08-30T04:34:20Z
EXP-20260830-0020	HYP-0008	oracle_representation_noisy	quick	crash							True	a0c5d2cb83b8a2c435d5ebd0a4dd99487f33983b68318c2c74a2d8db4cfe7603	research/results/EXP-20260830-0020.json	2026-08-30T04:34:20Z
EXP-20260830-0020	HYP-0008	oracle_noisy_causal	quick	complete	1.0	79.66666666666667	21.78333333333333	3440.0	0.44853323882827534	0.13468165397960008	True	a0c5d2cb83b8a2c435d5ebd0a4dd99487f33983b68318c2c74a2d8db4cfe7603	research/results/EXP-20260830-0020.json	2026-08-30T04:34:20Z
EXP-20260830-0021	HYP-0010	random_module_router	quick	complete	0.0	75.16666666666667	6.616666666666667	11936.0	-0.005598068720113312	0.9722423436399056	True	09f2a8c4010eb8e904e7168582018e689a592ebe09a5e3e9da765c682d66ed38	research/results/EXP-20260830-0021.json	2026-08-30T04:51:17Z
EXP-20260830-0021	HYP-0010	primitive_demo_memorizer	quick	complete	0.0	63.333333333333336	1.3166666666666667	17472.0	0.0	0.9724546618072052	True	09f2a8c4010eb8e904e7168582018e689a592ebe09a5e3e9da765c682d66ed38	research/results/EXP-20260830-0021.json	2026-08-30T04:51:17Z
EXP-20260830-0021	HYP-0010	dense_shared_transform	quick	complete	0.0	30126.333333333332	73.68333333333334	33792.0	0.0	0.9999410240447147	True	09f2a8c4010eb8e904e7168582018e689a592ebe09a5e3e9da765c682d66ed38	research/results/EXP-20260830-0021.json	2026-08-30T04:51:17Z
EXP-20260830-0021	HYP-0010	dense_expert_sweep	quick	complete	1.0	2569.5	84.93333333333334	1024.0	0.9683659952328272	0.9993088220296311	True	09f2a8c4010eb8e904e7168582018e689a592ebe09a5e3e9da765c682d66ed38	research/results/EXP-20260830-0021.json	2026-08-30T04:51:17Z
EXP-20260830-0021	HYP-0010	direct_program_index	quick	complete	1.0	70.95833333333333	4.133333333333334	11360.0	0.0	0.985807703959261	True	09f2a8c4010eb8e904e7168582018e689a592ebe09a5e3e9da765c682d66ed38	research/results/EXP-20260830-0021.json	2026-08-30T04:51:17Z
EXP-20260830-0021	HYP-0010	learned_sparse_modules	quick	complete	1.0	74.625	4.516666666666667	11936.0	0.0	0.9864999674490522	True	09f2a8c4010eb8e904e7168582018e689a592ebe09a5e3e9da765c682d66ed38	research/results/EXP-20260830-0021.json	2026-08-30T04:51:17Z
EXP-20260830-0021	HYP-0010	oracle_sparse_modules	quick	complete	1.0	74.625	3.1166666666666667	11936.0	0.0	0.9864999674490522	True	09f2a8c4010eb8e904e7168582018e689a592ebe09a5e3e9da765c682d66ed38	research/results/EXP-20260830-0021.json	2026-08-30T04:51:17Z
EXP-20260830-0022	HYP-0009	random_whole_io	quick	complete	0.5416666666666666	5.666666666666667	2.6166666666666667	64.0	0.0	0.5352400796046689	True	8f51042a464f0fa2d1fad527dee7aebc2ce7ea0348d4d7fac3c36656be29a882	research/results/EXP-20260830-0022.json	2026-08-30T05:10:27Z
EXP-20260830-0022	HYP-0009	nearest_whole_io	quick	complete	0.6666666666666666	306.3333333333333	25.583333333333332	64.0	0.0	0.1066796071748942	True	8f51042a464f0fa2d1fad527dee7aebc2ce7ea0348d4d7fac3c36656be29a882	research/results/EXP-20260830-0022.json	2026-08-30T05:10:27Z
EXP-20260830-0022	HYP-0009	dense_whole_io	quick	complete	0.5416666666666666	5373.333333333333	31.333333333333332	24192.0	0.41255266209751035	-0.0006896855605135163	True	8f51042a464f0fa2d1fad527dee7aebc2ce7ea0348d4d7fac3c36656be29a882	research/results/EXP-20260830-0022.json	2026-08-30T05:10:27Z
EXP-20260830-0022	HYP-0009	enumerative_mdl_vm	quick	complete	1.0	128401.33333333333	1424.0833333333333	1448.0	0.0	-0.007694907143410134	True	8f51042a464f0fa2d1fad527dee7aebc2ce7ea0348d4d7fac3c36656be29a882	research/results/EXP-20260830-0022.json	2026-08-30T05:10:27Z
EXP-20260830-0022	HYP-0009	learned_latent_vm	quick	complete	0.9375	610017.3333333334	6921.683333333333	1576.0	-0.0007843939446159113	-0.01033975285054891	True	8f51042a464f0fa2d1fad527dee7aebc2ce7ea0348d4d7fac3c36656be29a882	research/results/EXP-20260830-0022.json	2026-08-30T05:10:27Z
EXP-20260830-0022	HYP-0009	oracle_latent_vm	quick	complete	1.0	23.0	2.4666666666666663	72.0	0.0	0.9264326407226124	True	8f51042a464f0fa2d1fad527dee7aebc2ce7ea0348d4d7fac3c36656be29a882	research/results/EXP-20260830-0022.json	2026-08-30T05:10:27Z
EXP-20260830-0023	HYP-0011	random_trace_guess	quick	complete	0.0	41.0	10.533333333333333	64.0	0.9674524858890571	0.0	True	bd215ef80fff8c4fd826bca1af3d0b10ddd2ecbc6ef583aa83a4b2940f950f7d	research/results/EXP-20260830-0023.json	2026-08-30T05:29:42Z
EXP-20260830-0023	HYP-0011	exact_key_trace_cache	quick	complete	1.0	157.33333333333334	27.78333333333333	1328.0	0.22180332573780728	0.6422900655327807	True	bd215ef80fff8c4fd826bca1af3d0b10ddd2ecbc6ef583aa83a4b2940f950f7d	research/results/EXP-20260830-0023.json	2026-08-30T05:29:42Z
EXP-20260830-0023	HYP-0011	indexed_dag_planner	quick	complete	1.0	157.33333333333334	22.86666666666667	64.0	0.22180332573780728	0.6422900655327807	True	bd215ef80fff8c4fd826bca1af3d0b10ddd2ecbc6ef583aa83a4b2940f950f7d	research/results/EXP-20260830-0023.json	2026-08-30T05:29:42Z
EXP-20260830-0023	HYP-0011	canonical_result_cache	quick	complete	1.0	180.0	9.15	2240.0	0.19351156155462335	0.6281262163442665	True	bd215ef80fff8c4fd826bca1af3d0b10ddd2ecbc6ef583aa83a4b2940f950f7d	research/results/EXP-20260830-0023.json	2026-08-30T05:29:42Z
EXP-20260830-0023	HYP-0011	dependency_trace_compiler	quick	complete	1.0	180.0	10.983333333333333	6400.0	0.19351156155462335	0.6281262163442665	True	bd215ef80fff8c4fd826bca1af3d0b10ddd2ecbc6ef583aa83a4b2940f950f7d	research/results/EXP-20260830-0023.json	2026-08-30T05:29:42Z
EXP-20260830-0023	HYP-0011	oracle_trace_compiler	quick	complete	1.0	1.0	0.6333333333333333	64.0	0.0	0.0	True	bd215ef80fff8c4fd826bca1af3d0b10ddd2ecbc6ef583aa83a4b2940f950f7d	research/results/EXP-20260830-0023.json	2026-08-30T05:29:42Z
EXP-20260830-0024	HYP-0011	random_trace_guess	screen	complete	0.0023148148148148147	129.5	10.683333333333334	64.0	0.757326958083696	0.07322087022379445	True	a836c1cc8d7663523413afebb77d05ea9cb53942d1aadea8f650541ad4aefdb8	research/results/EXP-20260830-0024.json	2026-08-30T05:56:00Z
EXP-20260830-0024	HYP-0011	exact_key_trace_cache	screen	complete	1.0	256.5	21.305555555555557	5008.0	0.32980723632160197	0.40211958545587306	True	a836c1cc8d7663523413afebb77d05ea9cb53942d1aadea8f650541ad4aefdb8	research/results/EXP-20260830-0024.json	2026-08-30T05:56:00Z
EXP-20260830-0024	HYP-0011	indexed_dag_planner	screen	complete	1.0	256.5	7.747222222222222	64.0	0.32980723632160197	0.40211958545587306	True	a836c1cc8d7663523413afebb77d05ea9cb53942d1aadea8f650541ad4aefdb8	research/results/EXP-20260830-0024.json	2026-08-30T05:56:00Z
EXP-20260830-0024	HYP-0011	canonical_result_cache	screen	complete	1.0	289.5	12.25	12736.0	0.29092460676935633	0.43238705578196235	True	a836c1cc8d7663523413afebb77d05ea9cb53942d1aadea8f650541ad4aefdb8	research/results/EXP-20260830-0024.json	2026-08-30T05:56:00Z
EXP-20260830-0024	HYP-0011	dependency_trace_compiler	screen	complete	1.0	289.5	11.175	44800.0	0.29092460676935633	0.43238705578196235	True	a836c1cc8d7663523413afebb77d05ea9cb53942d1aadea8f650541ad4aefdb8	research/results/EXP-20260830-0024.json	2026-08-30T05:56:00Z
EXP-20260830-0024	HYP-0011	rewrite_normal_form_result_cache	screen	complete	1.0	333.25	10.06388888888889	3520.0	0.25208427759570706	0.47849377268423476	True	a836c1cc8d7663523413afebb77d05ea9cb53942d1aadea8f650541ad4aefdb8	research/results/EXP-20260830-0024.json	2026-08-30T05:56:00Z
EXP-20260830-0024	HYP-0011	rewrite_normal_form_dependency_trace	screen	complete	1.0	341.25	11.352777777777778	20128.0	0.24611876912360606	0.4814602932887356	True	a836c1cc8d7663523413afebb77d05ea9cb53942d1aadea8f650541ad4aefdb8	research/results/EXP-20260830-0024.json	2026-08-30T05:56:00Z
EXP-20260830-0024	HYP-0011	oracle_equivalence_trace	screen	complete	1.0	1.0	0.7194444444444444	64.0	0.0	0.0	True	a836c1cc8d7663523413afebb77d05ea9cb53942d1aadea8f650541ad4aefdb8	research/results/EXP-20260830-0024.json	2026-08-30T05:56:00Z
EXP-20260830-0025	HYP-0011	random_alias_guess	quick	complete	0.0	173.66666666666666	13.299999999999999	64.0	0.8979048738878487	0.03993205247205568	True	edca4f6f52812d3878da69456b8864fda5d43b5a8392a84ac732af91403dba0a	research/results/EXP-20260830-0025.json	2026-08-30T06:22:52Z
EXP-20260830-0025	HYP-0011	opaque_full_evaluator	quick	complete	1.0	268.6666666666667	35.416666666666664	64.0	0.5392943675530009	0.2803504842377092	True	edca4f6f52812d3878da69456b8864fda5d43b5a8392a84ac732af91403dba0a	research/results/EXP-20260830-0025.json	2026-08-30T06:22:52Z
EXP-20260830-0025	HYP-0011	opaque_exact_key_cache	quick	complete	1.0	268.6666666666667	37.416666666666664	44480.0	0.5392943675530009	0.2803504842377092	True	edca4f6f52812d3878da69456b8864fda5d43b5a8392a84ac732af91403dba0a	research/results/EXP-20260830-0025.json	2026-08-30T06:22:52Z
EXP-20260830-0025	HYP-0011	independent_frequency_cache	quick	complete	1.0	1496.6666666666667	41.31666666666667	104.0	1.443033449035822	0.0482534737093125	True	edca4f6f52812d3878da69456b8864fda5d43b5a8392a84ac732af91403dba0a	research/results/EXP-20260830-0025.json	2026-08-30T06:22:52Z
EXP-20260830-0025	HYP-0011	soft_unification_result_cache	quick	complete	1.0	18725.333333333332	966.65	2144.0	2.6018834115344887	0.005956316989859414	True	edca4f6f52812d3878da69456b8864fda5d43b5a8392a84ac732af91403dba0a	research/results/EXP-20260830-0025.json	2026-08-30T06:22:52Z
EXP-20260830-0025	HYP-0011	soft_unification_dependency_trace	quick	complete	1.0	18734.666666666668	868.0500000000001	9816.0	2.594305961025075	0.006184260305185231	True	edca4f6f52812d3878da69456b8864fda5d43b5a8392a84ac732af91403dba0a	research/results/EXP-20260830-0025.json	2026-08-30T06:22:52Z
EXP-20260830-0025	HYP-0011	exact_constraint_result_cache	quick	complete	1.0	3173.3333333333335	87.86666666666667	1856.0	1.6227920584381594	0.03527954706187222	True	edca4f6f52812d3878da69456b8864fda5d43b5a8392a84ac732af91403dba0a	research/results/EXP-20260830-0025.json	2026-08-30T06:22:52Z
EXP-20260830-0025	HYP-0011	exact_constraint_dependency_trace	quick	complete	1.0	3182.6666666666665	64.0	9720.0	1.6111962106682238	0.036627169025166224	True	edca4f6f52812d3878da69456b8864fda5d43b5a8392a84ac732af91403dba0a	research/results/EXP-20260830-0025.json	2026-08-30T06:22:52Z
EXP-20260830-0025	HYP-0011	mapping_oracle_dependency_trace	quick	complete	1.0	342.6666666666667	49.949999999999996	9720.0	0.40919659675502607	0.3736852733543795	True	edca4f6f52812d3878da69456b8864fda5d43b5a8392a84ac732af91403dba0a	research/results/EXP-20260830-0025.json	2026-08-30T06:22:52Z
EXP-20260830-0026	HYP-0012	random_byte_guess	quick	complete	0.0	30.625	2.283333333333333	64.0	0.0	0.9869338651089621	True	ed7a3d5d3c9140a01235b138211b52c445f896d1dd4942b2cf06a5e1490a9b49	research/results/EXP-20260830-0026.json	2026-08-30T06:44:13Z
EXP-20260830-0026	HYP-0012	raw_support_rescan	quick	complete	1.0	9004.625	986.7166666666667	1684.0	0.3529456936583129	0.0048280974864741266	True	ed7a3d5d3c9140a01235b138211b52c445f896d1dd4942b2cf06a5e1490a9b49	research/results/EXP-20260830-0026.json	2026-08-30T06:44:13Z
EXP-20260830-0026	HYP-0012	fixed_trigram_composer	quick	complete	1.0	221.375	9.766666666666667	236.0	0.0	1.1532232296065408	True	ed7a3d5d3c9140a01235b138211b52c445f896d1dd4942b2cf06a5e1490a9b49	research/results/EXP-20260830-0026.json	2026-08-30T06:44:13Z
EXP-20260830-0026	HYP-0012	lz_phrase_composer	quick	complete	1.0	210.625	11.15	246.0	0.0	0.9869106113008159	True	ed7a3d5d3c9140a01235b138211b52c445f896d1dd4942b2cf06a5e1490a9b49	research/results/EXP-20260830-0026.json	2026-08-30T06:44:13Z
EXP-20260830-0026	HYP-0012	sequitur_grammar_composer	quick	complete	0.6458333333333334	205.54166666666666	10.233333333333333	246.0	-0.035687146354077076	1.1049839510277988	True	ed7a3d5d3c9140a01235b138211b52c445f896d1dd4942b2cf06a5e1490a9b49	research/results/EXP-20260830-0026.json	2026-08-30T06:44:13Z
EXP-20260830-0026	HYP-0012	dense_recurrent_composer	quick	complete	0.041666666666666664	4665.125	56.51666666666667	31408.0	0.0	0.986534687189002	True	ed7a3d5d3c9140a01235b138211b52c445f896d1dd4942b2cf06a5e1490a9b49	research/results/EXP-20260830-0026.json	2026-08-30T06:44:13Z
EXP-20260830-0026	HYP-0012	contrastive_motif_composer	quick	complete	1.0	210.625	12.416666666666666	246.0	0.0	0.9869106113008159	True	ed7a3d5d3c9140a01235b138211b52c445f896d1dd4942b2cf06a5e1490a9b49	research/results/EXP-20260830-0026.json	2026-08-30T06:44:13Z
EXP-20260830-0026	HYP-0012	exact_suffix_composer	quick	complete	1.0	59.625	5.55	608.0	0.0	1.0360381732014479	True	ed7a3d5d3c9140a01235b138211b52c445f896d1dd4942b2cf06a5e1490a9b49	research/results/EXP-20260830-0026.json	2026-08-30T06:44:13Z
EXP-20260830-0026	HYP-0012	oracle_motif_composer	quick	complete	1.0	59.625	4.983333333333333	608.0	0.0	1.0360381732014479	True	ed7a3d5d3c9140a01235b138211b52c445f896d1dd4942b2cf06a5e1490a9b49	research/results/EXP-20260830-0026.json	2026-08-30T06:44:13Z
EXP-20260830-0027	HYP-0012	random_continuous_guess	quick	complete	0.0	3.6666666666666665	39.5	64.0	0.0	1.0	True	b4cccceba16c8909024829e4473c76a18c6a7e76b7ad833ac960764be91fee3d	research/results/EXP-20260830-0027.json	2026-08-30T07:04:35Z
EXP-20260830-0027	HYP-0012	last_value_forecaster	quick	complete	0.0	4.666666666666667	32.733333333333334	72.0	0.0	0.689369653095659	True	b4cccceba16c8909024829e4473c76a18c6a7e76b7ad833ac960764be91fee3d	research/results/EXP-20260830-0027.json	2026-08-30T07:04:35Z
EXP-20260830-0027	HYP-0012	dense_linear_state_space	quick	complete	0.0	220.0	59.949999999999996	336.0	0.9999999999999994	1.0000000000000002	True	b4cccceba16c8909024829e4473c76a18c6a7e76b7ad833ac960764be91fee3d	research/results/EXP-20260830-0027.json	2026-08-30T07:04:35Z
EXP-20260830-0027	HYP-0012	echo_state_forecaster	quick	complete	0.0	1525.3333333333333	62.18333333333334	4424.0	0.5687517618749675	1.0000000000000002	True	b4cccceba16c8909024829e4473c76a18c6a7e76b7ad833ac960764be91fee3d	research/results/EXP-20260830-0027.json	2026-08-30T07:04:35Z
EXP-20260830-0027	HYP-0012	exhaustive_switching_ar	quick	complete	1.0	25.666666666666668	46.78333333333333	216.0	0.0	1.0000000000000002	True	b4cccceba16c8909024829e4473c76a18c6a7e76b7ad833ac960764be91fee3d	research/results/EXP-20260830-0027.json	2026-08-30T07:04:35Z
EXP-20260830-0027	HYP-0012	screened_switching_ar	quick	complete	1.0	25.666666666666668	48.56666666666666	216.0	0.0	1.0000000000000002	True	b4cccceba16c8909024829e4473c76a18c6a7e76b7ad833ac960764be91fee3d	research/results/EXP-20260830-0027.json	2026-08-30T07:04:35Z
EXP-20260830-0027	HYP-0012	variance_triggered_kalman	quick	complete	1.0	27.666666666666668	101.25	312.0	0.0	0.8812816272662467	True	b4cccceba16c8909024829e4473c76a18c6a7e76b7ad833ac960764be91fee3d	research/results/EXP-20260830-0027.json	2026-08-30T07:04:35Z
EXP-20260830-0027	HYP-0012	event_predictive_state	quick	complete	1.0	30.666666666666668	42.85	280.0	0.0	0.7536790917497053	True	b4cccceba16c8909024829e4473c76a18c6a7e76b7ad833ac960764be91fee3d	research/results/EXP-20260830-0027.json	2026-08-30T07:04:35Z
EXP-20260830-0027	HYP-0012	oracle_sparse_dynamics	quick	complete	1.0	25.666666666666668	53.96666666666667	96.0	0.0	1.0000000000000002	True	b4cccceba16c8909024829e4473c76a18c6a7e76b7ad833ac960764be91fee3d	research/results/EXP-20260830-0027.json	2026-08-30T07:04:35Z
EXP-20260830-0028	HYP-0012	random_event_guess	quick	complete	0.0	227.33333333333334	2.5	64.0	0.9571350629870576	0.9999999999999999	True	088e1293da58e133a4f7790f62930bea654a7b213d3096e7c1efc7df2f3050a8	research/results/EXP-20260830-0028.json	2026-08-30T07:20:19Z
EXP-20260830-0028	HYP-0012	rate_code_classifier	quick	complete	0.25	451.0	1.6166666666666665	80.0	0.9674524858890571	1.0000000000000002	True	088e1293da58e133a4f7790f62930bea654a7b213d3096e7c1efc7df2f3050a8	research/results/EXP-20260830-0028.json	2026-08-30T07:20:19Z
EXP-20260830-0028	HYP-0012	nearest_timed_trace	quick	complete	0.08333333333333333	255.33333333333334	3.533333333333333	112.0	0.8255064464441083	0.8110358667352934	True	088e1293da58e133a4f7790f62930bea654a7b213d3096e7c1efc7df2f3050a8	research/results/EXP-20260830-0028.json	2026-08-30T07:20:19Z
EXP-20260830-0028	HYP-0012	clocked_spike_reservoir	quick	complete	0.0625	69750.33333333333	319.65000000000003	7440.0	0.5705727900892295	1.2969667184950948	True	088e1293da58e133a4f7790f62930bea654a7b213d3096e7c1efc7df2f3050a8	research/results/EXP-20260830-0028.json	2026-08-30T07:20:19Z
